Entrez,ENS,Biotype,HGNC,logFC,AveExpr,t,P.Value,adj.P.Val,B,GeneList,LncList
146802,ENSG00000180638,protein_coding,SLC47A2,0.812004024,0.970880716,2.579109476,0.011137648,0.035805839,-2.798122837,FALSE,FALSE
100128554,NA,NA,NA,-0.810627698,0.091220865,-3.7061689,0.000322222,0.00345867,0.021303558,FALSE,FALSE
7675,ENSG00000197961,protein_coding,ZNF121,0.808987085,0.860428759,3.44195483,0.000800424,0.006153497,-0.67637568,FALSE,FALSE
101928922,NA,NA,NA,0.80894208,2.498191696,4.260135555,4.14E-05,0.001171468,1.945784589,FALSE,FALSE
5046,ENSG00000140479,protein_coding,PCSK6,0.808159916,5.676731222,3.468553628,0.000731904,0.005820948,-0.720844542,FALSE,FALSE
6510,ENSG00000105281,protein_coding,SLC1A5,0.804725463,3.079674133,4.086306403,8.04E-05,0.001624944,1.368477697,TRUE,FALSE
27319,ENSG00000180828,protein_coding,BHLHE22,-0.804267053,3.500488747,-3.470092273,0.000728114,0.005810685,-0.61255773,FALSE,FALSE
3678,ENSG00000161638,protein_coding,ITGA5,0.803978652,3.910892994,4.209573349,5.03E-05,0.001275614,1.777605755,TRUE,FALSE
102466193,NA,NA,NA,0.803057123,-0.44484422,3.292663127,0.001310921,0.008384362,-1.13230911,FALSE,FALSE
63910,ENSG00000101194,protein_coding,SLC17A9,0.802822284,2.221740576,4.131869808,6.77E-05,0.001483588,1.494596907,FALSE,FALSE
1007,ENSG00000113100,protein_coding,CDH9,-0.802576033,2.813884918,-3.651072607,0.000391032,0.003883492,-0.028690393,FALSE,FALSE
55530,ENSG00000166111,protein_coding,SVOP,-0.801488775,5.040866073,-4.119285887,7.10E-05,0.001523951,1.438730326,FALSE,FALSE
100128653,NA,NA,NA,0.801126017,0.434878383,3.657422558,0.000382444,0.003824878,-0.101416794,FALSE,FALSE
5122,ENSG00000175426,protein_coding,PCSK1,-0.799726682,3.427337517,-2.882378997,0.004693292,0.019415875,-2.218000756,FALSE,FALSE
100775107,NA,NA,NA,0.798537617,2.930548369,3.025477497,0.003049375,0.014522092,-1.801457258,FALSE,FALSE
94160,ENSG00000140798,protein_coding,ABCC12,-0.798378663,0.998197904,-4.330157997,3.15E-05,0.001002182,2.039363921,FALSE,FALSE
719,ENSG00000171860,protein_coding,C3AR1,0.797703039,3.596838636,3.387355869,0.000960387,0.006925479,-0.850967905,FALSE,FALSE
93426,ENSG00000171772,protein_coding,SYCE1,-0.797448147,3.60665184,-4.341626685,3.01E-05,0.000980606,2.249391139,FALSE,FALSE
24146,ENSG00000106404,protein_coding,CLDN15,0.796539312,3.594633786,4.195364166,5.31E-05,0.001303351,1.737335856,FALSE,FALSE
400120,ENSG00000180440,protein_coding,SERTM1,-0.796442876,3.032255903,-3.207169263,0.001726891,0.010077064,-1.33591021,FALSE,FALSE
693153,NA,NA,NA,0.79591676,1.081016559,3.178371178,0.0018927,0.010689833,-1.371904834,FALSE,FALSE
4629,ENSG00000276480,protein_coding,MYH11,0.793949483,5.125675393,3.576485927,0.000506554,0.00457434,-0.376140419,FALSE,FALSE
57684,ENSG00000171448,protein_coding,ZBTB26,0.79333354,1.619928101,4.102839205,7.55E-05,0.001573337,1.345525612,FALSE,FALSE
100506142,NA,NA,NA,0.792719066,-0.382942636,2.731566151,0.007274761,0.026404799,-2.456178068,FALSE,FALSE
729770,NA,NA,NA,-0.792618063,-0.048392329,-3.796404926,0.00023369,0.002867241,0.278932433,FALSE,FALSE
102723543,NA,NA,NA,0.79255912,-0.145004932,3.075896874,0.002610383,0.013211212,-1.654235942,FALSE,FALSE
9317,ENSG00000165983,protein_coding,PTER,-0.79236926,6.269384081,-3.783092188,0.000245113,0.002941691,0.272224997,FALSE,FALSE
101928555,NA,NA,NA,-0.792010339,0.627151242,-4.160167103,6.08E-05,0.001415041,1.452322124,FALSE,FALSE
1794,ENSG00000134516,protein_coding,DOCK2,0.791868793,3.27317279,3.766432122,0.000260156,0.003041268,0.323412692,FALSE,FALSE
63982,ENSG00000134343,protein_coding,ANO3,-0.791350128,4.500280789,-3.777210944,0.000250327,0.002973812,0.299968557,FALSE,FALSE
93649,ENSG00000141052,protein_coding,MYOCD,0.790310724,0.609240295,3.100514122,0.002418009,0.012580369,-1.578075417,FALSE,FALSE
3623,ENSG00000123999,protein_coding,INHA,-0.788902608,1.429374872,-3.484817917,0.000692766,0.005657291,-0.525683214,FALSE,FALSE
284485,ENSG00000178796,protein_coding,RIIAD1,-0.788829512,0.777016617,-4.891451596,3.21E-06,0.000373845,3.947763087,FALSE,FALSE
100996412,NA,NA,NA,0.787924771,0.1832139,3.808886604,0.000223441,0.002818182,0.319387788,FALSE,FALSE
22895,ENSG00000089169,protein_coding,RPH3A,-0.787881514,6.230476405,-4.203050767,5.16E-05,0.001289683,1.701339208,FALSE,FALSE
57000,NA,NA,NA,0.785584708,4.11158605,3.80025157,0.000230485,0.002845777,0.406200156,FALSE,FALSE
11149,ENSG00000112276,protein_coding,BVES,0.785228702,3.625578265,4.475473211,1.77E-05,0.00074038,2.730830942,TRUE,FALSE
11249,ENSG00000144227,protein_coding,NXPH2,-0.78479788,1.141258488,-3.072537059,0.002637711,0.013307383,-1.640759371,FALSE,FALSE
158434,NA,NA,NA,0.784580763,1.039302116,4.256973871,4.19E-05,0.001171494,1.792424225,FALSE,FALSE
646627,ENSG00000259823,protein_coding,LYPD8,-0.784251529,0.406899856,-4.628917445,9.54E-06,0.000573243,2.95733687,FALSE,FALSE
407738,ENSG00000183662,protein_coding,TAFA1,-0.783520128,3.759135279,-4.384882569,2.54E-05,0.000895146,2.402453284,FALSE,FALSE
55359,ENSG00000060140,protein_coding,STYK1,-0.783489314,2.133334289,-3.62706306,0.000425179,0.004100659,-0.098465656,FALSE,FALSE
284948,ENSG00000152292,protein_coding,SH2D6,0.783036529,1.121780231,3.781341433,0.000246654,0.002947392,0.31588609,FALSE,FALSE
100996573,NA,NA,NA,0.782408046,1.814244136,3.749173439,0.000276662,0.003168908,0.261258009,FALSE,FALSE
128710,ENSG00000149346,protein_coding,SLX4IP,0.781899468,-0.249177444,3.603397351,0.000461583,0.004317208,-0.284863749,FALSE,FALSE
28231,ENSG00000101187,protein_coding,SLCO4A1,0.780903243,5.620341005,3.243027993,0.001539335,0.009374642,-1.408224408,FALSE,FALSE
102723392,NA,NA,NA,-0.7805135,0.190640694,-3.439734223,0.000806409,0.006177856,-0.706974227,FALSE,FALSE
102725239,NA,NA,NA,0.780145475,0.409830796,4.010606721,0.000106774,0.00188864,0.934336588,FALSE,FALSE
100847070,NA,NA,NA,0.780060719,1.953579102,3.573800478,0.000511262,0.004603024,-0.260647786,FALSE,FALSE
54360,ENSG00000170891,protein_coding,CYTL1,0.779193928,1.68207674,3.681758723,0.000351158,0.003636074,0.05152733,FALSE,FALSE
101929384,NA,NA,NA,0.777570675,2.225883333,4.249394791,4.31E-05,0.001187911,1.892312045,FALSE,FALSE
54106,ENSG00000239732,protein_coding,TLR9,0.77682209,0.928007007,3.938077902,0.000139652,0.002190336,0.777281742,FALSE,FALSE
102724440,NA,NA,NA,-0.775857282,0.88032704,-3.289468747,0.001324611,0.008441211,-1.080370652,FALSE,FALSE
101930400,NA,NA,NA,0.775735454,0.458524657,3.2510851,0.001499893,0.009194953,-1.201794055,FALSE,FALSE
3912,ENSG00000091136,protein_coding,LAMB1,-0.775240349,4.519882213,-4.725905888,6.40E-06,0.000471185,3.65577884,FALSE,FALSE
171177,ENSG00000104140,protein_coding,RHOV,-0.774987785,0.202887482,-3.479317175,0.000705777,0.005707899,-0.593153789,FALSE,FALSE
57188,ENSG00000156218,protein_coding,ADAMTSL3,0.773843872,2.365770598,3.996121105,0.000112684,0.001939869,1.05518301,FALSE,FALSE
101928701,ENSG00000287925,lncRNA,,-0.770911697,-0.121680355,-3.155843939,0.0020326,0.011157407,-1.457872328,FALSE,FALSE
10333,ENSG00000174130,protein_coding,TLR6,0.769457716,1.706617289,3.18449822,0.001856229,0.010568723,-1.350562878,FALSE,FALSE
4760,ENSG00000162992,protein_coding,NEUROD1,-0.768966867,3.042831203,-3.148441276,0.002080631,0.011328802,-1.513291697,FALSE,FALSE
541471,ENSG00000172965,lncRNA,MIR4435-2HG,-0.767806927,-0.276106056,-3.868840815,0.00017989,0.002492688,0.457901962,FALSE,FALSE
102724391,NA,NA,NA,0.767451908,0.430264563,3.045696704,0.002865722,0.014058351,-1.71757879,FALSE,FALSE
101929237,NA,NA,NA,-0.767439554,0.320123967,-2.538894444,0.012425822,0.038681092,-2.87340292,FALSE,FALSE
6402,ENSG00000188404,protein_coding,SELL,0.764912555,3.066369927,2.964092218,0.00367562,0.016549233,-1.991246692,FALSE,FALSE
165,ENSG00000106624,protein_coding,AEBP1,0.764889624,5.905923401,4.139348893,6.58E-05,0.001469506,1.464464644,FALSE,FALSE
100507346,NA,NA,NA,0.764365245,1.341667394,3.249787051,0.001506183,0.009217443,-1.179940473,FALSE,FALSE
8794,ENSG00000173535,protein_coding,TNFRSF10C,0.764107283,-0.269485685,3.20161015,0.001757805,0.01019991,-1.352669544,FALSE,FALSE
202309,ENSG00000175857,protein_coding,GAPT,0.762100668,0.221818289,3.257020554,0.001471443,0.009083888,-1.195532427,FALSE,FALSE
2289,ENSG00000096060,protein_coding,FKBP5,0.761405696,6.875273369,4.322946613,3.24E-05,0.001015956,2.128485627,FALSE,FALSE
79836,ENSG00000175556,protein_coding,LONRF3,0.760416618,0.957110513,4.091358179,7.89E-05,0.001614694,1.24365134,FALSE,FALSE
100129223,NA,NA,NA,-0.760160904,1.93666805,-3.504094465,0.000648931,0.005409916,-0.462598218,FALSE,FALSE
27286,ENSG00000102359,protein_coding,SRPX2,0.759783389,0.379950872,3.707109274,0.000321153,0.003453529,0.045198431,FALSE,FALSE
2212,ENSG00000143226,protein_coding,FCGR2A,0.759770375,4.082045685,3.260519168,0.00145491,0.009010295,-1.25083341,FALSE,FALSE
6539,ENSG00000111181,protein_coding,SLC6A12,0.759304943,6.071749979,5.220547478,7.78E-07,0.000247765,5.603020136,FALSE,FALSE
2572,ENSG00000136750,protein_coding,GAD2,-0.759036652,3.737909709,-3.181842966,0.001871953,0.010630711,-1.456303121,FALSE,FALSE
54820,ENSG00000275911,protein_coding,NDE1,0.758952065,4.681137051,4.446271261,1.99E-05,0.000785221,2.608057833,FALSE,FALSE
25861,ENSG00000095397,protein_coding,WHRN,0.757907162,5.394747025,3.973099804,0.000122725,0.002045255,0.918763042,FALSE,FALSE
100505648,NA,NA,NA,0.756674758,1.186165962,4.068309112,8.60E-05,0.001682754,1.193843904,FALSE,FALSE
124602,ENSG00000196169,protein_coding,KIF19,0.755904225,4.743500548,2.929394629,0.004080003,0.017751627,-2.213227857,FALSE,FALSE
4887,ENSG00000185149,protein_coding,NPY2R,-0.755060284,1.309882569,-2.537220707,0.012482222,0.038798303,-2.907028712,FALSE,FALSE
5137,ENSG00000154678,protein_coding,PDE1C,0.754634033,4.797015866,3.828338944,0.000208316,0.002711042,0.458756746,FALSE,FALSE
165679,ENSG00000196542,protein_coding,SPTSSB,-0.75422963,3.267951221,-3.450894506,0.000776749,0.006034819,-0.653849547,FALSE,FALSE
11326,ENSG00000155659,protein_coding,VSIG4,0.753366835,4.74838145,2.563561002,0.011620734,0.036915143,-3.129083523,FALSE,FALSE
84525,ENSG00000171476,protein_coding,HOPX,-0.753193069,7.090983567,-5.482063987,2.44E-07,0.000147657,6.696794876,FALSE,FALSE
1278,ENSG00000164692,protein_coding,COL1A2,0.752876718,4.135192063,4.343354937,2.99E-05,0.000978238,2.240478727,FALSE,FALSE
100506731,NA,NA,NA,-0.752631643,1.302036308,-3.754149854,0.000271803,0.003139691,0.255913618,FALSE,FALSE
85366,ENSG00000101306,protein_coding,MYLK2,-0.752432361,-0.05828034,-3.177660573,0.001896973,0.01070365,-1.402384937,FALSE,FALSE
401261,NA,NA,NA,0.752235613,1.341633084,3.196661588,0.001785757,0.010300911,-1.32035667,FALSE,FALSE
101927509,NA,NA,NA,0.751504188,1.496349051,4.314237455,3.35E-05,0.001032789,2.026913695,FALSE,FALSE
7538,ENSG00000128016,protein_coding,ZFP36,0.751064245,5.468370504,3.338866372,0.001127138,0.007675191,-1.112599676,FALSE,FALSE
284424,NA,NA,NA,-0.751029667,2.260452779,-4.795512039,4.80E-06,0.000434816,3.835209938,FALSE,FALSE
100506476,NA,NA,NA,-0.75093337,0.738712808,-2.882381606,0.004693256,0.019415875,-2.108082868,FALSE,FALSE
101927193,NA,NA,NA,0.749720118,0.070569444,2.748469058,0.006931827,0.025507615,-2.416489821,FALSE,FALSE
151295,ENSG00000213901,protein_coding,SLC23A3,0.748968031,-0.01684438,3.360432053,0.00104988,0.007352528,-0.934564543,FALSE,FALSE
2328,ENSG00000007933,protein_coding,FMO3,0.74868931,0.997345846,3.377597061,0.000991964,0.007069602,-0.838278444,FALSE,FALSE
127845,ENSG00000174567,protein_coding,GOLT1A,-0.748441442,-0.053024449,-3.721616173,0.000305094,0.003354466,0.057058202,FALSE,FALSE
3688,ENSG00000150093,protein_coding,ITGB1,0.747400921,5.767199621,4.393993622,2.45E-05,0.000879864,2.386819152,FALSE,FALSE
2554,ENSG00000022355,protein_coding,GABRA1,-0.746664548,6.386789829,-3.177451877,0.001898229,0.010707303,-1.580368793,FALSE,FALSE
84684,ENSG00000168348,protein_coding,INSM2,-0.746272965,1.297840129,-3.343067949,0.001111681,0.00760824,-0.925196213,FALSE,FALSE
7097,ENSG00000137462,protein_coding,TLR2,0.746199956,3.992127539,3.188783398,0.001831111,0.010480013,-1.444443946,FALSE,FALSE
3164,ENSG00000123358,protein_coding,NR4A1,0.746013261,5.000622827,4.61722316,1.00E-05,0.000573243,3.230141243,TRUE,FALSE
85390,NA,NA,NA,0.745443614,0.621338488,2.420391812,0.017033282,0.048490796,-3.119185934,FALSE,FALSE
3117,ENSG00000257473,protein_coding,HLA-DQA2,0.744979683,1.7627253,2.622914372,0.009872289,0.03287266,-2.728706666,FALSE,FALSE
65997,ENSG00000128045,protein_coding,RASL11B,-0.744285065,3.387256947,-4.133909104,6.72E-05,0.001480938,1.528866066,FALSE,FALSE
1234,ENSG00000160791,protein_coding,CCR5,0.743521993,0.866589011,2.484863415,0.014366517,0.042774027,-2.994233626,FALSE,FALSE
101929143,NA,NA,NA,0.743323317,2.849633877,3.633994381,0.000415042,0.004054534,-0.087664822,FALSE,FALSE
8793,ENSG00000173530,protein_coding,TNFRSF10D,0.741987654,3.320300151,3.335296166,0.001140431,0.007700097,-1.000301055,FALSE,FALSE
55137,ENSG00000182263,protein_coding,FIGN,0.740618874,3.229841395,4.559738357,1.26E-05,0.000645705,3.02942992,FALSE,FALSE
101929145,NA,NA,NA,0.740510028,2.89277762,3.964111523,0.000126872,0.002069259,0.962425217,FALSE,FALSE
563,ENSG00000160862,protein_coding,AZGP1,0.739828774,4.185504112,2.97347131,0.003572832,0.016247385,-2.068718997,FALSE,FALSE
4353,ENSG00000005381,protein_coding,MPO,-0.739163061,0.191737604,-3.726184936,0.000300196,0.003321615,0.091077401,FALSE,FALSE
6556,ENSG00000018280,protein_coding,SLC11A1,0.738073566,4.43622138,2.490548242,0.014150292,0.042282534,-3.263764273,FALSE,FALSE
339529,NA,NA,NA,-0.737698687,0.379666303,-4.38122642,2.58E-05,0.000902411,2.117248818,FALSE,FALSE
644246,NA,NA,NA,-0.73618565,1.214064631,-3.108627689,0.002357541,0.012358465,-1.548843306,FALSE,FALSE
375035,ENSG00000213064,protein_coding,SFT2D2,0.735884728,0.513302595,3.811042996,0.000221715,0.002808667,0.347476847,FALSE,FALSE
58475,ENSG00000166927,protein_coding,,0.735030993,3.840936098,2.991972344,0.003377796,0.015657373,-1.981682721,FALSE,FALSE
102238594,NA,NA,NA,0.734657584,1.698572061,4.389782455,2.49E-05,0.000886692,2.318956005,FALSE,FALSE
386607,NA,NA,NA,0.73462752,4.172860033,4.788520315,4.94E-06,0.000436269,3.899831316,FALSE,FALSE
221472,ENSG00000146192,protein_coding,FGD2,0.734503137,3.584356,3.348545075,0.001091828,0.007507441,-0.960943019,FALSE,FALSE
100507050,ENSG00000261594,protein_coding,TPBGL,-0.734356037,0.905666309,-4.271145212,3.96E-05,0.001150304,1.833994936,TRUE,FALSE
548596,ENSG00000223572,protein_coding,CKMT1A,-0.734306034,3.318583357,-3.713122008,0.000314402,0.003412236,0.144795635,FALSE,FALSE
101929875,NA,NA,NA,0.734039349,-0.23332865,3.378025499,0.000990557,0.007065306,-0.902392394,FALSE,FALSE
101929331,NA,NA,NA,0.731486355,0.098788332,4.182919295,5.57E-05,0.001334327,1.426311759,FALSE,FALSE
201229,ENSG00000232859,protein_coding,LYRM9,-0.729824726,5.02445837,-5.197882641,8.59E-07,0.000249192,5.517314211,TRUE,FALSE
7368,ENSG00000174607,protein_coding,UGT8,0.729122337,6.805114324,3.174569207,0.001915665,0.010750469,-1.600859634,FALSE,FALSE
100126338,NA,NA,NA,0.728987167,0.876426552,3.621959115,0.000432793,0.004122084,-0.170774871,FALSE,FALSE
101929533,NA,NA,NA,0.728174937,0.081816535,4.53858495,1.38E-05,0.000670169,2.553464843,FALSE,FALSE
101927473,NA,NA,NA,-0.727420381,0.45350248,-4.167150153,5.92E-05,0.001388497,1.451047289,FALSE,FALSE
5613,ENSG00000183943,protein_coding,PRKX,0.727138164,5.490364964,4.504478363,1.58E-05,0.000721368,2.796743034,FALSE,FALSE
101930392,NA,NA,NA,0.726704725,2.062960771,3.761379915,0.000264889,0.003082577,0.302988613,FALSE,FALSE
1558,ENSG00000138115,protein_coding,CYP2C8,-0.726533837,2.006400394,-3.682999244,0.00034963,0.003624521,0.068127782,FALSE,FALSE
100750246,NA,NA,NA,0.725908989,0.171507424,3.175864077,0.001907815,0.010730389,-1.400005357,FALSE,FALSE
101930502,NA,NA,NA,0.725230847,0.321053581,3.870715605,0.000178668,0.002485245,0.508353189,FALSE,FALSE
338758,NA,NA,NA,-0.725127544,3.552847888,-4.561197554,1.26E-05,0.000643799,3.044372353,FALSE,FALSE
729603,NA,NA,NA,0.725120168,0.485458793,3.581250623,0.000498302,0.004518384,-0.312570885,FALSE,FALSE
78991,ENSG00000145882,protein_coding,PCYOX1L,-0.724684153,4.140108188,-4.545390283,1.34E-05,0.000665063,2.982711415,FALSE,FALSE
7128,ENSG00000118503,protein_coding,TNFAIP3,0.724642758,2.759021117,3.502924789,0.000651515,0.005424009,-0.472803364,TRUE,FALSE
147138,ENSG00000167895,protein_coding,TMC8,0.724335774,3.6411987,4.553420409,1.30E-05,0.000651053,3.015888044,FALSE,FALSE
3993,ENSG00000073350,protein_coding,LLGL2,0.724304415,3.192238764,3.969930704,0.000124172,0.00205215,0.980336978,FALSE,FALSE
25849,ENSG00000169116,protein_coding,PARM1,-0.724243562,5.384783876,-3.65461142,0.000386224,0.003845178,-0.123931278,FALSE,FALSE
399947,ENSG00000185742,protein_coding,C11orf87,-0.723725414,5.069466916,-3.623760473,0.000430091,0.004118662,-0.212760853,FALSE,FALSE
102465834,NA,NA,NA,0.722821443,0.605638758,3.257259015,0.001470311,0.009080085,-1.180097051,FALSE,FALSE
1520,ENSG00000163131,protein_coding,CTSS,0.722163358,4.204213861,3.578191796,0.000503585,0.004554544,-0.312085791,FALSE,FALSE
100507165,NA,NA,NA,-0.721660795,2.791218821,-4.678207123,7.79E-06,0.000503831,3.451986557,FALSE,FALSE
8302,ENSG00000183542,protein_coding,KLRC4,0.721412496,0.452154594,3.204055419,0.001744144,0.010141905,-1.322384471,FALSE,FALSE
5129,ENSG00000117266,protein_coding,CDK18,0.720984762,7.385944242,3.829275704,0.000207613,0.002705896,0.425439657,FALSE,FALSE
102723398,NA,NA,NA,0.720287457,-0.108315448,4.568655689,1.22E-05,0.000634461,2.620719244,FALSE,FALSE
2563,ENSG00000187730,protein_coding,GABRD,-0.720091653,4.794293563,-3.498193352,0.000662065,0.005477849,-0.600122434,FALSE,FALSE
101930269,NA,NA,NA,0.719819448,1.352426237,2.870501598,0.00486106,0.019899223,-2.140128299,FALSE,FALSE
101929740,NA,NA,NA,0.719723064,0.264485529,3.549172422,0.000556406,0.004862193,-0.415259432,FALSE,FALSE
100505635,NA,NA,NA,0.718973691,5.602822495,4.138628326,6.60E-05,0.001471667,1.473340345,FALSE,FALSE
100287177,NA,NA,NA,0.718216332,2.044670448,3.543020766,0.000568255,0.00494334,-0.350190283,FALSE,FALSE
9120,ENSG00000108932,protein_coding,SLC16A6,-0.717705973,2.712202649,-4.258804059,4.16E-05,0.001171494,1.953350108,TRUE,FALSE
10723,ENSG00000113504,protein_coding,SLC12A7,0.717025639,5.349222598,4.526755309,1.44E-05,0.000689516,2.880279977,FALSE,FALSE
100873935,NA,NA,NA,0.716801071,-0.381255945,2.979338476,0.003509885,0.016049624,-1.890217938,FALSE,FALSE
100873942,NA,NA,NA,-0.716712594,0.389367667,-3.375344537,0.000999389,0.007105243,-0.869554696,FALSE,FALSE
933,ENSG00000012124,protein_coding,CD22,0.716491367,6.359781336,3.484275582,0.000694039,0.005658712,-0.689591553,FALSE,FALSE
9096,ENSG00000112837,protein_coding,TBX18,0.716351308,2.207874967,3.286808013,0.001336115,0.00848684,-1.082338729,FALSE,FALSE
441263,NA,NA,NA,0.715168463,-0.497823076,4.323366448,3.23E-05,0.001015956,1.803406267,FALSE,FALSE
101928588,NA,NA,NA,0.714781972,0.305181793,4.499450999,1.61E-05,0.00072189,2.460707657,FALSE,FALSE
253152,ENSG00000172031,protein_coding,EPHX4,-0.71457249,3.111766265,-4.222479643,4.79E-05,0.001250184,1.832798908,FALSE,FALSE
3092,ENSG00000127946,protein_coding,HIP1,0.714437804,6.778066764,4.937525347,2.64E-06,0.00035963,4.462337485,FALSE,FALSE
219699,ENSG00000107731,protein_coding,UNC5B,0.714084587,5.662548321,4.334650896,3.10E-05,0.000994952,2.179037031,FALSE,FALSE
114824,ENSG00000198883,protein_coding,PNMA5,-0.713928758,3.421332047,-2.904090519,0.004400271,0.018647557,-2.177984559,FALSE,FALSE
85443,ENSG00000163673,protein_coding,DCLK3,-0.713458416,0.613216512,-2.650684458,0.009138836,0.031097159,-2.637352743,FALSE,FALSE
284,ENSG00000154188,protein_coding,ANGPT1,0.713426195,2.457817826,3.631252193,0.000419025,0.00406867,-0.084792437,FALSE,FALSE
467,ENSG00000162772,protein_coding,ATF3,0.712257233,3.858803341,3.159060594,0.002012052,0.011082863,-1.531482132,FALSE,FALSE
3382,ENSG00000003147,protein_coding,ICA1,-0.712185333,4.580686978,-4.389325645,2.50E-05,0.000886692,2.400202242,FALSE,FALSE
101928641,NA,NA,NA,0.711393324,1.782748862,4.22831772,4.68E-05,0.001244566,1.777748054,FALSE,FALSE
219790,ENSG00000182010,protein_coding,RTKN2,-0.711062228,1.027737399,-3.50266742,0.000652085,0.005425913,-0.491843199,FALSE,FALSE
3291,ENSG00000176387,protein_coding,HSD11B2,0.710773351,0.986386471,3.4130671,0.000881646,0.006559926,-0.747569595,FALSE,FALSE
57159,ENSG00000138100,protein_coding,TRIM54,-0.7106802,2.06629989,-3.964208394,0.000126826,0.002069259,0.949110735,FALSE,FALSE
101928451,NA,NA,NA,0.710420252,2.842317111,3.620172053,0.000435489,0.004138795,-0.120170303,FALSE,FALSE
7098,ENSG00000164342,protein_coding,TLR3,0.710139063,0.486303334,2.483103854,0.014434038,0.042934775,-2.988018135,FALSE,FALSE
